Date,ASII,BBCA,BBNI,BBRI,BMRI,BSDE,INDF,JSMR,KLBF,PGAS,SMGR,TLKM,UNTR,UNVR,WIKA
2022-05-09,7050.0,7600.0,4412.5,4530.0,4162.5,930.0,6125.0,3880.0,1530.0,1450.0,6108.00634765625,4310.0,29225.0,4010.0,925.0
2022-05-10,7000.0,7525.0,4450.0,4530.0,4050.0,915.0,6400.0,3820.0,1615.0,1515.0,6083.07568359375,4340.0,29625.0,4380.0,930.0
2022-05-11,6900.0,7650.0,4387.5,4490.0,4000.0,925.0,6450.0,3860.0,1635.0,1520.0,6457.03515625,4330.0,30225.0,4880.0,925.0
2022-05-12,6850.0,7275.0,4100.0,4320.0,3937.5,900.0,6400.0,3750.0,1580.0,1470.0,6257.58984375,4300.0,29300.0,4690.0,905.0
2022-05-13,7125.0,7325.0,4125.0,4250.0,3900.0,905.0,6450.0,3730.0,1600.0,1495.0,6282.5205078125,4260.0,30225.0,4800.0,915.0
2022-05-17,7000.0,7400.0,4225.0,4450.0,3925.0,905.0,6500.0,3780.0,1625.0,1560.0,6332.3818359375,4180.0,30075.0,4800.0,905.0
2022-05-18,7100.0,7575.0,4375.0,4450.0,3950.0,905.0,6500.0,3820.0,1625.0,1575.0,6457.03515625,4250.0,30300.0,5025.0,910.0
2022-05-19,7000.0,7450.0,4337.5,4440.0,3950.0,900.0,6450.0,3740.0,1605.0,1555.0,6207.72900390625,4210.0,29975.0,4880.0,900.0
2022-05-20,7125.0,7400.0,4387.5,4430.0,4000.0,920.0,6450.0,3670.0,1625.0,1575.0,6332.3818359375,4170.0,29900.0,5050.0,905.0
2022-05-23,6950.0,7375.0,4425.0,4330.0,3937.5,915.0,6400.0,3680.0,1630.0,1555.0,6481.9658203125,4110.0,29650.0,4880.0,905.0
2022-05-24,7150.0,7350.0,4537.5,4460.0,3962.5,915.0,6275.0,3720.0,1615.0,1695.0,6681.4111328125,4150.0,30300.0,4810.0,935.0
2022-05-25,7100.0,7375.0,4462.5,4350.0,3925.0,915.0,6400.0,3800.0,1630.0,1775.0,6506.896484375,4200.0,30175.0,4770.0,925.0
2022-05-27,7225.0,7575.0,4600.0,4540.0,4050.0,925.0,6425.0,3850.0,1610.0,1780.0,6681.4111328125,4300.0,30400.0,4760.0,940.0
2022-05-30,7250.0,7575.0,4600.0,4430.0,4100.0,930.0,6450.0,4010.0,1630.0,1780.0,7155.0927734375,4250.0,30250.0,4650.0,965.0
2022-05-31,7350.0,7750.0,4587.5,4630.0,4250.0,945.0,6600.0,4000.0,1675.0,1800.0,7279.74609375,4310.0,31300.0,4730.0,965.0
2022-06-02,7325.0,7575.0,4425.0,4480.0,4100.0,935.0,6700.0,3970.0,1605.0,1785.0,7155.0927734375,4290.0,31625.0,4790.0,950.0
2022-06-03,7300.0,7600.0,4475.0,4520.0,4100.0,930.0,6675.0,3920.0,1600.0,1790.0,7080.30126953125,4310.0,32600.0,4720.0,955.0
2022-06-06,7225.0,7450.0,4450.0,4430.0,4075.0,945.0,6925.0,3900.0,1640.0,1785.0,7180.0234375,4340.0,32175.0,4770.0,945.0
2022-06-07,7200.0,7375.0,4450.0,4400.0,4150.0,935.0,6925.0,3870.0,1595.0,1775.0,7130.16259765625,4250.0,32825.0,4730.0,930.0
2022-06-08,7175.0,7600.0,4500.0,4470.0,4200.0,935.0,6975.0,3930.0,1625.0,1690.0,7204.9541015625,4100.0,33050.0,4890.0,980.0
2022-06-09,7200.0,7500.0,4337.5,4490.0,4212.5,920.0,6875.0,3950.0,1635.0,1680.0,6980.57861328125,4050.0,32400.0,4820.0,965.0
2022-06-10,6925.0,7350.0,4150.0,4400.0,4087.5,910.0,6875.0,3930.0,1625.0,1680.0,6880.85595703125,4020.0,32200.0,4750.0,935.0
2022-06-13,7025.0,7350.0,4125.0,4340.0,4050.0,895.0,6825.0,3810.0,1625.0,1640.0,6531.8271484375,4080.0,30675.0,4690.0,915.0
2022-06-14,6975.0,7400.0,4137.5,4360.0,4100.0,905.0,6875.0,3880.0,1625.0,1730.0,6806.06396484375,4110.0,31550.0,4740.0,915.0
2022-06-15,6700.0,7325.0,4137.5,4450.0,4150.0,895.0,6800.0,3750.0,1615.0,1715.0,6880.85595703125,4060.0,29750.0,4800.0,905.0
2022-06-16,6850.0,7575.0,4125.0,4430.0,4187.5,905.0,6800.0,3700.0,1625.0,1820.0,6880.85595703125,4040.0,30000.0,4800.0,915.0
2022-06-17,6950.0,7500.0,4087.5,4370.0,4037.5,895.0,6825.0,3790.0,1625.0,1800.0,6806.06396484375,4120.0,28800.0,4650.0,915.0
2022-06-20,6925.0,7625.0,4062.5,4400.0,4125.0,905.0,6900.0,3690.0,1620.0,1775.0,7080.30126953125,4040.0,29000.0,5025.0,915.0
2022-06-21,6850.0,7650.0,4225.0,4380.0,4125.0,900.0,6875.0,3690.0,1625.0,1770.0,7130.16259765625,4110.0,29150.0,5050.0,910.0
2022-06-22,6800.0,7500.0,4075.0,4320.0,4075.0,895.0,6975.0,3670.0,1625.0,1765.0,7130.16259765625,4050.0,29200.0,4890.0,905.0
2022-06-23,6875.0,7525.0,4075.0,4310.0,4075.0,905.0,7125.0,3660.0,1700.0,1725.0,7279.74609375,4160.0,29275.0,4960.0,950.0
2022-06-24,6675.0,7475.0,4075.0,4340.0,4150.0,910.0,7075.0,3700.0,1710.0,1700.0,7603.8447265625,4150.0,29275.0,4990.0,975.0
2022-06-27,6650.0,7350.0,4025.0,4280.0,4112.5,930.0,7200.0,3740.0,1695.0,1660.0,7304.6767578125,4070.0,29200.0,4980.0,970.0
2022-06-28,6700.0,7300.0,4037.5,4300.0,4062.5,925.0,7250.0,3710.0,1700.0,1685.0,7080.30126953125,4030.0,29800.0,5050.0,1010.0
2022-06-29,6500.0,7275.0,4012.5,4180.0,3975.0,920.0,7100.0,3620.0,1690.0,1670.0,7279.74609375,4040.0,28525.0,4940.0,980.0
2022-06-30,6625.0,7250.0,3925.0,4150.0,3962.5,910.0,7050.0,3540.0,1660.0,1590.0,7105.23193359375,4000.0,28400.0,4770.0,970.0
2022-07-01,6525.0,7250.0,3925.0,4140.0,3800.0,900.0,7025.0,3500.0,1685.0,1600.0,6855.92529296875,4020.0,26500.0,4830.0,950.0
2022-07-04,6500.0,7050.0,3825.0,4040.0,3700.0,880.0,6825.0,3500.0,1635.0,1550.0,6781.13330078125,3990.0,26525.0,4700.0,925.0
2022-07-05,6325.0,7250.0,3875.0,4090.0,3825.0,895.0,6925.0,3690.0,1690.0,1610.0,6681.4111328125,3990.0,27975.0,4760.0,930.0
2022-07-06,6075.0,7300.0,3825.0,4080.0,3762.5,905.0,7000.0,3600.0,1685.0,1530.0,6706.34130859375,4020.0,26800.0,4780.0,915.0
2022-07-07,5950.0,7100.0,3800.0,4050.0,3712.5,905.0,6900.0,3600.0,1680.0,1535.0,6606.619140625,4040.0,26775.0,5000.0,925.0
2022-07-08,5975.0,7150.0,3800.0,4200.0,3737.5,905.0,7025.0,3520.0,1670.0,1560.0,6656.48046875,4010.0,27450.0,4890.0,920.0
2022-07-11,6050.0,7125.0,3750.0,4120.0,3737.5,915.0,7025.0,3540.0,1700.0,1585.0,6481.9658203125,4040.0,27225.0,4800.0,905.0
2022-07-12,6100.0,7175.0,3725.0,4110.0,3712.5,915.0,7050.0,3580.0,1680.0,1595.0,6382.2431640625,4010.0,26925.0,4880.0,915.0
2022-07-13,5825.0,7000.0,3612.5,4060.0,3637.5,905.0,6825.0,3470.0,1690.0,1540.0,6382.2431640625,3940.0,28275.0,4900.0,905.0
2022-07-14,6100.0,7025.0,3637.5,4070.0,3637.5,885.0,6925.0,3530.0,1720.0,1570.0,6506.896484375,4020.0,29800.0,4900.0,915.0
2022-07-15,5950.0,7000.0,3637.5,4110.0,3587.5,885.0,6900.0,3500.0,1680.0,1530.0,6357.3125,4150.0,29025.0,4830.0,910.0
2022-07-18,6025.0,7150.0,3662.5,4140.0,3675.0,895.0,7050.0,3520.0,1655.0,1565.0,6481.9658203125,4190.0,28850.0,4980.0,910.0
2022-07-19,6075.0,7175.0,3650.0,4110.0,3712.5,895.0,7150.0,3580.0,1700.0,1585.0,6531.8271484375,4160.0,29100.0,4970.0,930.0
2022-07-20,6275.0,7400.0,3837.5,4300.0,3950.0,900.0,7100.0,3540.0,1730.0,1605.0,6481.9658203125,4210.0,30175.0,4970.0,930.0
2022-07-21,6175.0,7400.0,3862.5,4310.0,3950.0,905.0,7175.0,3520.0,1680.0,1580.0,6506.896484375,4260.0,30000.0,5000.0,930.0
2022-07-22,6075.0,7325.0,3850.0,4270.0,3925.0,900.0,7050.0,3510.0,1715.0,1605.0,6506.896484375,4230.0,30075.0,5000.0,920.0
2022-07-25,6075.0,7300.0,3800.0,4250.0,3887.5,905.0,7025.0,3520.0,1690.0,1600.0,6481.9658203125,4240.0,30575.0,4930.0,955.0
2022-07-26,6100.0,7300.0,3837.5,4330.0,4000.0,895.0,7000.0,3510.0,1695.0,1590.0,6556.7578125,4250.0,30600.0,4930.0,950.0
2022-07-27,6100.0,7325.0,3887.5,4320.0,4050.0,905.0,7000.0,3510.0,1690.0,1620.0,6407.173828125,4300.0,31100.0,4720.0,930.0
2022-07-28,6050.0,7350.0,3912.5,4360.0,4025.0,920.0,6900.0,3580.0,1670.0,1685.0,6407.173828125,4240.0,31300.0,4510.0,935.0
2022-07-29,6325.0,7350.0,3925.0,4360.0,4137.5,920.0,6800.0,3560.0,1620.0,1680.0,6506.896484375,4230.0,32300.0,4510.0,935.0
2022-08-01,6475.0,7500.0,3975.0,4360.0,3987.5,910.0,6900.0,3520.0,1585.0,1685.0,6432.1044921875,4300.0,32175.0,4550.0,930.0
2022-08-02,6475.0,7600.0,4037.5,4400.0,4087.5,900.0,6700.0,3450.0,1590.0,1675.0,6432.1044921875,4450.0,32875.0,4600.0,920.0
2022-08-03,6600.0,7625.0,4062.5,4380.0,4125.0,910.0,6575.0,3480.0,1590.0,1695.0,6457.03515625,4500.0,33950.0,4590.0,925.0
2022-08-04,6600.0,7800.0,4000.0,4360.0,4125.0,915.0,6650.0,3450.0,1595.0,1630.0,6731.27197265625,4550.0,33200.0,4600.0,935.0
2022-08-05,6625.0,7875.0,4125.0,4360.0,4125.0,925.0,6625.0,3460.0,1590.0,1600.0,6781.13330078125,4650.0,32500.0,4720.0,980.0
2022-08-08,6700.0,7875.0,4125.0,4370.0,4175.0,925.0,6625.0,3420.0,1615.0,1640.0,6980.57861328125,4700.0,32400.0,4790.0,1000.0
2022-08-09,6750.0,7900.0,4225.0,4410.0,4237.5,930.0,6550.0,3420.0,1585.0,1615.0,6930.71728515625,4640.0,32375.0,4720.0,990.0
2022-08-10,6850.0,7900.0,4237.5,4310.0,4300.0,935.0,6625.0,3450.0,1600.0,1600.0,6980.57861328125,4560.0,32350.0,4780.0,975.0
2022-08-11,6950.0,7950.0,4262.5,4350.0,4262.5,935.0,6600.0,3550.0,1585.0,1615.0,6905.78662109375,4570.0,31900.0,4750.0,985.0
2022-08-12,6950.0,7925.0,4262.5,4320.0,4237.5,945.0,6625.0,3490.0,1615.0,1630.0,7005.50927734375,4550.0,31600.0,4770.0,1050.0
2022-08-15,6875.0,7950.0,4275.0,4300.0,4225.0,955.0,6625.0,3460.0,1595.0,1635.0,6905.78662109375,4450.0,32500.0,4760.0,1070.0
2022-08-16,6975.0,7975.0,4287.5,4280.0,4262.5,960.0,6550.0,3500.0,1635.0,1620.0,6855.92529296875,4410.0,32400.0,4770.0,1060.0
2022-08-18,6975.0,8000.0,4325.0,4330.0,4300.0,955.0,6575.0,3500.0,1635.0,1640.0,6806.06396484375,4550.0,32000.0,4790.0,1055.0
2022-08-19,6975.0,7900.0,4250.0,4300.0,4250.0,955.0,6575.0,3500.0,1610.0,1700.0,6556.7578125,4600.0,31650.0,4730.0,1045.0
2022-08-22,6925.0,8000.0,4150.0,4270.0,4262.5,945.0,6650.0,3500.0,1610.0,1680.0,6581.6884765625,4650.0,31800.0,4750.0,1020.0
2022-08-23,6975.0,7900.0,4150.0,4300.0,4312.5,945.0,6650.0,3490.0,1625.0,1795.0,6656.48046875,4660.0,32125.0,4810.0,1015.0
2022-08-24,7050.0,7950.0,4150.0,4290.0,4312.5,945.0,6650.0,3470.0,1615.0,1785.0,6556.7578125,4750.0,32625.0,4850.0,1035.0
